,sales_price,sales_date,Lot_size,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,zestimate,zindexvalue,full_bath,other_bath,is_studio,other_rooms,median_price,bg_1.0,bg_2.0,bg_3.0,bg_4.0,bg_5.0,bg_6.0,bg_7.0,bg_8.0,bg_9.0,bg_10.0,bg_11.0,bg_12.0,bg_13.0,bg_14.0,bg_15.0,ob_0.25,ob_0.5,ob_0.75
5491,580000,04/11/2014,2495,2.0,1632.0,04/11/2014,580000.0,37.73268,-122.389756,734464.0,719000,1.0,0.0,0,4.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5492,975000,04/11/2014,2387,2.0,1300.0,04/11/2014,975000.0,37.742259,-122.449461,1080545.0,1227600,1.0,0.0,0,3.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5493,1120000,04/11/2014,26336,2.0,941.0,04/11/2014,1120000.0,37.74335900000001,-122.4275,1070219.0,1751900,1.0,0.5,0,4.0,1150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5494,1350000,04/11/2014,1233,2.0,1496.0,04/11/2014,1350000.0,37.74529,-122.429325,1529160.0,1751900,1.0,0.5,0,7.0,1150000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5495,620000,04/11/2014,2622,3.0,1300.0,04/11/2014,620000.0,37.730246,-122.413888,996710.0,891600,2.0,0.0,0,2.0,725000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,1080000,04/10/2014,8108,2.0,1500.0,04/10/2014,1080000.0,37.794927,-122.424508,1541316.0,1884400,2.0,0.0,0,3.0,1080000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5497,845000,04/10/2014,25598,2.0,1035.0,04/10/2014,845000.0,37.744274,-122.421279,961182.0,1214400,2.0,0.0,0,3.0,875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5498,860000,04/10/2014,2722,1.0,1308.0,11/07/2014,1700000.0,37.738851,-122.423326,1067826.0,1214400,1.0,0.0,0,5.0,1107500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,850000,04/10/2014,2588,4.0,1800.0,04/10/2014,850000.0,37.70923,-122.454876,755026.0,804400,3.0,0.0,0,2.0,716500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500,1195000,04/10/2014,1350,2.0,1550.0,04/10/2014,1195000.0,37.759852,-122.446234,1966128.0,1449300,1.0,0.25,0,4.0,1605000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5501,885000,04/10/2014,2374,2.0,1677.0,04/10/2014,885000.0,37.734531,-122.493115,1239533.0,1094000,1.0,0.0,0,4.0,925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,1539000,04/10/2014,2787,4.0,2933.0,04/10/2014,1539000.0,37.73702700000001,-122.492161,1498021.0,1094000,2.0,0.5,0,4.0,925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5503,1240000,04/10/2014,2065,2.0,1780.0,04/10/2014,1240000.0,37.785142,-122.466457,1522577.0,2202400,1.0,0.5,0,6.0,1111000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5504,989000,04/10/2014,3000,5.0,2340.0,04/10/2014,988600.0,37.759218,-122.468868,1907477.0,1348400,4.0,0.0,0,4.0,988600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5505,2475000,04/10/2014,2750,3.0,2850.0,04/10/2014,2475000.0,37.8048,-122.44448,4020761.0,2157700,3.0,0.0,0,4.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,943000,04/10/2014,3297,2.0,937.0,04/10/2014,943000.0,37.747053,-122.45026,1122328.0,1108400,1.0,0.0,0,2.0,949500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5507,740000,04/10/2014,4530,1.0,884.0,04/10/2014,740000.0,37.80494,-122.41283500000002,974587.0,1218900,1.0,0.0,0,2.0,805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5508,1400000,04/10/2014,0,2.0,1691.0,04/10/2014,1400000.0,37.799705,-122.414705,2206882.0,1608800,2.0,0.0,0,3.0,1273000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5509,1500000,04/09/2014,3600,2.0,2600.0,11/12/2014,1762500.0,37.773933,-122.403528,2145724.0,957300,6.0,0.0,0,8.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5510,600000,04/09/2014,44676,1.0,840.0,04/09/2014,600000.0,37.78482,-122.423994,797689.0,839200,1.0,0.0,0,3.0,710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,1501000,04/09/2014,2067,3.0,1358.0,04/09/2014,1501000.0,37.74145,-122.420914,1476970.0,1214400,2.0,0.0,0,5.0,1107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,1950000,04/09/2014,2635,2.0,1855.0,04/09/2014,1950000.0,37.751243,-122.425222,1823941.0,1718500,2.0,0.0,0,6.0,1160000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5513,530000,04/09/2014,1751,3.0,1350.0,09/30/2014,725000.0,37.711154,-122.44087,758572.0,817600,2.0,0.0,0,4.0,725000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5514,725000,04/09/2014,1298,3.0,1144.0,04/09/2014,725000.0,37.748198,-122.50743500000002,965082.0,982900,2.0,0.0,0,2.0,804500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5515,1390000,04/09/2014,2575,7.0,2248.0,04/09/2014,1390000.0,37.78080900000001,-122.453269,1962191.0,1419600,2.0,0.0,0,2.0,1535000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5516,1014000,04/09/2014,3497,2.0,1794.0,04/09/2014,1014000.0,37.773457,-122.486039,1333064.0,1480400,2.0,0.0,0,4.0,1301000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5517,6500000,04/09/2014,7634,4.0,4498.0,04/09/2014,6500000.0,37.787802,-122.487818,6341220.0,4400200,3.0,0.0,0,5.0,3398000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5518,1465000,04/09/2014,3000,3.0,2065.0,04/09/2014,1465000.0,37.758894,-122.468427,1735132.0,1348400,2.0,0.0,0,5.0,1250000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5519,1175000,04/09/2014,2735,3.0,1314.0,04/09/2014,1175000.0,37.736818,-122.437839,1619199.0,1628900,2.0,0.0,0,3.0,1380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5520,150000,04/09/2014,325629,1.0,669.0,04/09/2014,150000.0,37.71048,-122.467645,530660.0,688100,1.0,0.0,0,2.0,469750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5521,488000,04/09/2014,325629,2.0,1021.0,04/09/2014,488000.0,37.71048,-122.467645,642755.0,688100,2.0,0.0,0,2.0,469750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5522,680000,04/08/2014,0,1.0,671.0,04/08/2014,680000.0,37.776088,-122.41407,703141.0,957300,1.0,0.0,0,2.0,820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5523,618000,04/08/2014,38449,1.0,795.0,04/08/2014,618000.0,37.787585,-122.39048,774504.0,1269100,1.0,0.0,0,1.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5524,648000,04/08/2014,38571,1.0,566.0,04/08/2014,648000.0,37.787031,-122.393642,750567.0,1269100,1.0,0.0,0,2.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5525,1100000,04/08/2014,27581,2.0,1223.0,04/08/2014,1100000.0,37.78691,-122.390925,1252779.0,1269100,2.0,0.0,0,2.0,1285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5526,1405000,04/08/2014,38571,2.0,1166.0,04/08/2014,1405000.0,37.787031,-122.393642,1487595.0,1269100,2.0,0.0,0,2.0,1184500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5527,1040000,04/08/2014,80311,2.0,929.0,04/08/2014,1040000.0,37.764114,-122.402984,1081916.0,1264000,2.0,0.0,0,2.0,845250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5528,1160000,04/08/2014,2500,3.0,2124.0,04/08/2014,1160000.0,37.755798,-122.400428,1847674.0,1264000,2.0,0.0,0,6.0,1390250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5529,1578000,04/08/2014,1537,3.0,1896.0,04/08/2014,1578000.0,37.755059,-122.44008999999998,2280881.0,1718500,2.0,0.5,0,1.0,2019500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5530,951000,04/08/2014,1132,3.0,975.0,01/21/2015,1565000.0,37.783789,-122.44278,1419100.0,1146900,3.0,0.0,0,1.0,2200000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,1000000,04/08/2014,17550,2.0,969.0,04/08/2014,1000000.0,37.790681,-122.429498,1217521.0,1884400,2.0,0.0,0,2.0,1285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5532,3200000,04/08/2014,2688,4.0,2465.0,04/08/2014,3200000.0,37.792712,-122.429855,4467856.0,1884400,3.0,0.0,0,5.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5533,1350000,04/08/2014,2500,3.0,1893.0,04/08/2014,1350000.0,37.76745,-122.44612,1397812.0,1337700,1.0,0.5,0,2.0,1170000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5534,985000,04/08/2014,3000,2.0,1253.0,04/08/2014,985000.0,37.776558,-122.461483,1150160.0,1679000,1.0,0.5,0,4.0,915500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5535,965000,04/08/2014,3000,3.0,1690.0,04/08/2014,965000.0,37.758871,-122.486144,1263561.0,1111300,2.0,0.0,0,2.0,982500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536,3050000,04/08/2014,2504,3.0,2731.0,04/08/2014,3050000.0,37.80268,-122.441304,4330670.0,2157700,4.0,0.0,0,4.0,2655000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5537,500000,04/08/2014,2495,3.0,1101.0,04/08/2014,500000.0,37.7222,-122.398958,729230.0,719000,2.0,0.0,0,5.0,555000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5538,900000,04/08/2014,3582,2.0,1137.0,04/08/2014,900000.0,37.754902,-122.44206,1143962.0,1159200,1.0,0.0,0,2.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5539,3210000,04/08/2014,3419,5.0,1800.0,04/08/2014,3210000.0,37.743509,-122.425744,4058471.0,1751900,3.0,0.0,0,1.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5540,3500000,04/07/2014,33056,2.0,1527.0,04/07/2014,3500000.0,37.786289,-122.401374,3355490.0,993200,2.0,0.5,0,3.0,1690000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5541,785000,04/07/2014,14972,1.0,862.0,04/07/2014,785000.0,37.764088,-122.410828,883458.0,1167700,2.0,0.0,0,2.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5542,950000,04/07/2014,2500,4.0,1250.0,04/07/2014,950000.0,37.736082,-122.421845,1263501.0,1214400,2.0,0.0,0,1.0,1107500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5543,665000,04/07/2014,3502,2.0,1265.0,04/07/2014,665000.0,37.709376,-122.430506,982903.0,817600,1.0,0.5,0,3.0,725000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5544,5125000,04/07/2014,3720,6.0,4474.0,01/23/2015,6850000.0,37.789126,-122.458682,8382977.0,5244900,5.0,0.0,0,5.0,4611000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5545,930000,04/07/2014,6880,2.0,1092.0,04/07/2014,930000.0,37.801325,-122.44202,1106533.0,2157700,1.0,0.0,0,2.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5546,682500,04/07/2014,2495,2.0,975.0,04/07/2014,682500.0,37.717452,-122.468659,799955.0,688100,1.0,0.0,0,3.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5547,689000,04/07/2014,2495,3.0,1000.0,04/07/2014,689000.0,37.717415,-122.463812,1071277.0,688100,2.0,0.0,0,2.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5548,592000,04/07/2014,5000,2.0,1000.0,04/07/2014,592000.0,37.714828,-122.406552,739662.0,690400,1.0,0.0,0,3.0,625000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,744000,04/04/2014,0,1.0,657.0,02/24/2016,845000.0,37.769856,-122.426551,815072.0,1202900,1.0,0.0,0,2.0,999000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5550,925000,04/04/2014,5886,2.0,1256.0,09/06/2012,678000.0,37.775005,-122.41246,1137810.0,957300,2.0,0.0,0,3.0,678000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5551,2633000,04/04/2014,2125,10.0,4831.0,04/04/2014,2633000.0,37.767553,-122.418002,2531278.0,1167700,6.0,0.0,0,8.0,1469500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,1010000,04/04/2014,12933,2.0,1101.0,04/04/2014,1010000.0,37.78575,-122.397404,1279267.0,993200,2.0,0.0,0,2.0,955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5553,720000,04/04/2014,63237,1.0,682.0,04/04/2014,720000.0,37.779422,-122.396712,816592.0,957300,1.0,0.0,0,3.0,820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5554,2601500,04/04/2014,2495,16.0,5175.0,04/04/2014,2601388.0,37.792344,-122.41965,4768011.0,1440700,7.0,0.5,0,3.0,1320000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5555,740000,04/04/2014,2495,6.0,1929.0,05/07/2014,12920.0,37.753783,-122.405712,1819547.0,1167700,3.0,0.0,0,4.0,1375000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5556,812000,04/04/2014,4190,2.0,1130.0,04/04/2014,815000.0,37.750943,-122.420844,1225531.0,1167700,2.0,0.0,0,3.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,1350000,04/04/2014,1500,2.0,825.0,04/04/2014,1350000.0,37.742182,-122.409622,1202006.0,1214400,2.0,0.0,0,2.0,1107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,1395000,04/04/2014,3830,3.0,1832.0,04/04/2014,1395000.0,37.756252,-122.443019,1642383.0,1159200,3.0,0.0,0,3.0,811000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5560,1535000,04/04/2014,3032,3.0,1640.0,04/04/2014,1535000.0,37.754392,-122.42803899999998,1675003.0,1718500,2.0,0.0,0,4.0,1160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5561,2150000,04/04/2014,2225,2.0,2430.0,04/04/2014,2150000.0,37.758562,-122.430034,3042829.0,1718500,2.0,0.0,0,4.0,2019500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5562,2225000,04/04/2014,2073,3.0,2609.0,04/04/2014,2225000.0,37.759822,-122.433541,2143775.0,1718500,4.0,0.0,0,7.0,2019500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,2450000,04/04/2014,3097,5.0,3877.0,04/04/2014,2450000.0,37.758993,-122.451789,5271245.0,2111800,3.0,0.0,0,7.0,2302000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,1100000,04/04/2014,2417,2.0,1450.0,04/04/2014,1100000.0,37.744901,-122.471995,1438831.0,1304500,1.0,0.0,0,3.0,1100000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565,1290000,04/04/2014,2696,5.0,2310.0,04/04/2014,1289600.0,37.739345,-122.482159,1531792.0,1094000,4.0,0.0,0,4.0,925000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5566,1350000,04/04/2014,3000,5.0,2500.0,04/04/2014,1350000.0,37.743031,-122.490408,1428878.0,1094000,4.0,0.0,0,1.0,925000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5567,1351000,04/04/2014,3438,3.0,1769.0,04/04/2014,1351000.0,37.769472,-122.445876,1544362.0,1337700,2.0,0.0,0,2.0,1170000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,2125000,04/04/2014,5256,4.0,2070.0,04/04/2014,2125000.0,37.788285,-122.45903,2751627.0,5244900,2.0,0.0,0,4.0,1925000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5569,8400000,04/04/2014,8750,5.0,9540.0,10/14/2014,8900000.0,37.788777,-122.454363,13105230.0,5244900,7.0,0.5,0,8.0,4611000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5570,1040000,04/04/2014,2060,2.0,1200.0,04/04/2014,1040000.0,37.780988,-122.502807,1031607.0,1187700,1.0,0.0,0,3.0,1061000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,1625000,04/04/2014,3000,3.0,1940.0,04/04/2014,1625000.0,37.782636,-122.489546,1869036.0,1480400,2.0,0.5,0,4.0,1301000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5572,4725500,04/04/2014,3349,6.0,3919.0,04/04/2014,4725500.0,37.788013,-122.485634,6038496.0,4400200,5.0,0.5,0,5.0,3398000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5573,705000,04/04/2014,1438,2.0,978.0,04/04/2014,705000.0,37.76238,-122.50828,687443.0,1030300,1.0,0.0,0,3.0,670000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5574,2900000,04/04/2014,7562,2.0,1460.0,04/04/2014,2900000.0,37.796014,-122.434175,1836844.0,1884400,2.0,0.0,0,3.0,1285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,1200000,04/04/2014,2500,2.0,855.0,04/04/2014,1200000.0,37.745222,-122.43819,1300715.0,1070100,1.0,0.0,0,3.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,3400000,04/04/2014,2848,4.0,1225.0,04/04/2014,3400000.0,37.742694,-122.433981,1926791.0,1751900,3.0,0.5,0,0.0,1900000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5577,765000,04/03/2014,1990,2.0,1000.0,04/03/2014,765000.0,37.775665,-122.40784,877258.0,957300,1.0,0.5,0,1.0,820000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5578,920000,04/03/2014,56024,1.0,755.0,04/03/2014,920000.0,37.786064,-122.392173,1156461.0,1269100,1.0,0.0,0,2.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5579,1185000,04/03/2014,22594,2.0,1037.0,04/03/2014,1185000.0,37.786235,-122.389068,1710060.0,1269100,2.0,0.0,0,2.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5580,1450000,04/03/2014,56024,2.0,1238.0,04/03/2014,1450000.0,37.786064,-122.392173,1659023.0,1269100,2.0,0.0,0,2.0,1285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5581,638000,04/03/2014,5746,2.0,1043.0,04/03/2014,638000.0,37.744908,-122.4199,939803.0,1214400,2.0,0.0,0,4.0,875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,851000,04/03/2014,26284,1.0,861.0,04/03/2014,851000.0,37.765575,-122.42819,913586.0,1167700,1.0,0.0,0,3.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
